"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-22"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"4486","충청남도 서산시 성연면 일람리","1134","1134","0000","서산테크노밸리예다음아파트","전세","66.9260","202604","23","16,900","0","8","2023","성연4로 10","202605~203404","신규","-","","","아파트"
"4487","충청남도 아산시 배방읍 공수리","1675","1675","0000","배방5차한성필하우스","전세","76.9522","202604","23","25,000","0","24","2018","모산로 52","202605~202805","신규","-","","","아파트"
"4488","충청남도 부여군 부여읍 쌍북리","113","0113","0000","쌍북주공1","월세","39.6000","202604","23","300","40","4","1991","성왕로328번길 15","202604~202704","신규","-","","","아파트"
"4489","충청남도 당진시 송산면 유곡리","1312","1312","0000","당진해링턴플레이스에듀타운","전세","74.9354","202604","23","14,400","0","5","2022","서정2길 37","202605~202805","신규","-","","","아파트"
"4490","충청남도 아산시 배방읍 공수리","634","0634","0000","중앙하이츠오르젠2단지","전세","84.9880","202604","23","15,000","0","5","2006","배방로 58-11","202604~202804","신규","-","","","아파트"
"4491","충청남도 금산군 금산읍 상리","306-8","0306","0008","삼호","전세","49.8000","202604","23","5,700","0","6","1997","비호산로 57","202605~202805","신규","-","","","아파트"
"4492","충청남도 홍성군 홍북읍 신경리","945","0945","0000","자경마을중흥에스클래스","전세","84.9785","202604","23","14,490","0","1","2016","자경로 17","202604~202804","신규","-","","","아파트"
"4493","충청남도 홍성군 홍북읍 신경리","947-2","0947","0002","내포신도시모아미래도메가시티1차","월세","84.9957","202604","23","1,000","85","16","2024","신대로 135","202605~202805","신규","-","","","아파트"
"4494","충청남도 아산시 배방읍 공수리","1723","1723","0000","센텀시티한양수자인아파트","월세","59.8459","202604","23","12,413","16","13","2019","북수로 33","202605~202809","신규","-","","","아파트"
"4495","충청남도 아산시 배방읍 공수리","282","0282","0000","배방삼정그린코아","전세","38.4900","202604","23","7,200","0","3","2012","모산로126번길 17-7","202605~202805","갱신","사용","7,000","0","아파트"
"4496","충청남도 태안군 태안읍 삭선리","281-1","0281","0001","해송마을3차","월세","59.1570","202604","23","500","45","5","2001","원이로 302","202605~202805","신규","-","","","아파트"
"4497","충청남도 아산시 음봉면 덕지리","21-3","0021","0003","초원그린타운","월세","39.2700","202604","23","300","40","11","1997","음봉로681번길 24","202604~202804","신규","-","","","아파트"
"4498","충청남도 아산시 음봉면 덕지리","21-3","0021","0003","초원그린타운","월세","39.2700","202604","23","300","30","8","1997","음봉로681번길 24","202605~202804","신규","-","","","아파트"
"4499","충청남도 아산시 둔포면 석곡리","1790","1790","0000","아산테크노밸리이지더원5단지","월세","72.3669","202604","23","2,000","80","17","2017","아산밸리북로 48","202606~202806","신규","-","","","아파트"
"4500","충청남도 홍성군 홍성읍 남장리","629","0629","0000","홍성남장이안","월세","72.6072","202604","23","2,000","60","15","2017","문화로72번길 50","202606~202706","신규","-","","","아파트"
"4501","충청남도 아산시 배방읍 공수리","282","0282","0000","배방삼정그린코아","월세","38.4900","202604","23","3,000","30","17","2012","모산로126번길 17-7","202604~202804","신규","-","","","아파트"
"4502","충청남도 아산시 음봉면 산동리","427-1","0427","0001","삼일원앙","월세","59.5200","202604","23","1,000","55","12","1997","음봉로 847","202605~202805","신규","-","","","아파트"
"4503","충청남도 아산시 음봉면 산동리","420-1","0420","0001","태헌장미2","전세","59.3400","202604","23","7,000","0","10","1996","음봉로 803-10","202605~202805","신규","-","","","아파트"
"4504","충청남도 아산시 탕정면 용두리","720","0720","0000","더퍼스트休","월세","29.3920","202604","23","60","60","8","2021","용머리길 109","202604~202610","신규","-","","","아파트"
"4505","충청남도 아산시 탕정면 용두리","720","0720","0000","더퍼스트休","월세","15.6210","202604","23","45","45","6","2021","용머리길 109","202604~202607","신규","-","","","아파트"
"4506","충청남도 아산시 탕정면 용두리","724","0724","0000","월드메르디앙웰리지(B동)","월세","23.6732","202604","23","200","60","9","2023","용머리길 49","202604~202610","갱신","-","200","60","아파트"
"4507","충청남도 계룡시 엄사면 엄사리","282","0282","0000","성원","월세","58.3200","202604","23","3,000","35","10","1997","엄사중앙로 66","202604~202704","신규","-","","","아파트"
"4508","충청남도 천안시 동남구 문화동","180","0180","0000","천안역필하우스에듀시티(1단지)","월세","59.9587","202604","23","3,000","80","12","2022","성황로 40","202605~202805","갱신","사용","3,000","80","아파트"
"4509","충청남도 아산시 배방읍 북수리","1534","1534","0000","롯데캐슬","전세","84.9858","202604","23","16,800","0","2","2008","북수로 183","202604~202707","신규","-","","","아파트"
"4510","충청남도 천안시 동남구 신방동","920","0920","0000","초원그린타운","월세","39.2700","202604","23","500","45","3","1998","신촌4로 16","202605~202805","신규","-","","","아파트"
"4511","충청남도 천안시 동남구 신방동","1066","1066","0000","천안하나리움아인스파크","월세","59.9807","202604","23","10,000","23","11","2016","통정3로 77","202605~202805","신규","-","","","아파트"
"4512","충청남도 천안시 서북구 불당동","1546","1546","0000","천안불당린스트라우스2단지","월세","84.9235","202604","23","15,000","140","28","2017","불당19로 111","202606~202801","신규","-","","","아파트"
"4513","충청남도 천안시 서북구 불당동","1503","1503","0000","불당이안","전세","84.9000","202604","23","34,000","0","14","2015","불당23로 13","202606~202607","갱신","-","34,000","0","아파트"
"4514","충청남도 천안시 서북구 불당동","1510","1510","0000","호반 베르디움 센트로 포레","전세","97.3742","202604","23","52,000","0","8","2017","불당23로 10","202606~202806","신규","-","","","아파트"
"4515","충청남도 서산시 예천동","1332","1332","0000","서산예천효성해링턴플레이스","월세","75.9113","202604","23","4,000","100","10","2016","예천3로 43","202606~202806","신규","-","","","아파트"
"4516","충청남도 서산시 예천동","1328","1328","0000","예천한성필하우스","전세","77.0882","202604","23","27,000","0","3","2012","동서1로 182","202606~202801","신규","-","","","아파트"
"4517","충청남도 천안시 서북구 차암동","442","0442","0000","e편한세상스마일시티","전세","51.9900","202604","23","17,500","0","5","2015","스마일시티1로 55","202605~202805","갱신","사용","17,500","0","아파트"
"4518","충청남도 보령시 동대동","414-10","0414","0010","동대주공3단지","월세","46.9800","202604","23","300","45","2","1993","주공로 33","202605~202705","신규","-","","","아파트"
"4519","충청남도 아산시 온천동","613-1","0613","0001","시영","전세","39.0000","202604","23","4,500","0","5","1991","어의정로31번길 14","-","-","-","","","아파트"
"4520","충청남도 아산시 온천동","260-28","0260","0028","아산칸타빌센트럴시티","월세","59.9797","202604","23","10,000","45","5","2024","아산로17번길 5","202604~202804","신규","-","","","아파트"
"4521","충청남도 아산시 온천동","260-28","0260","0028","아산칸타빌센트럴시티","월세","59.9797","202604","23","2,000","90","30","2024","아산로17번길 5","202604~202704","신규","-","","","아파트"
"4522","충청남도 천안시 동남구 청수동","209","0209","0000","극동1차","전세","127.2200","202604","23","15,000","0","12","1992","청수로 99","202605~202805","신규","-","","","아파트"
"4523","충청남도 천안시 동남구 풍세면 보성리","772","0772","0000","천안한양수자인에코시티","월세","84.9610","202604","23","300","40","20","2023","풍세산단로 290","202604~202704","신규","-","","","아파트"
"4524","충청남도 천안시 동남구 풍세면 보성리","772","0772","0000","천안한양수자인에코시티","월세","59.9177","202604","23","1,000","70","7","2023","풍세산단로 290","202605~202805","신규","-","","","아파트"
"4525","충청남도 천안시 서북구 쌍용동","1279","1279","0000","라이프타운","월세","99.7700","202604","23","1,000","100","6","1994","쌍용11길 33","202605~202704","갱신","-","1,000","90","아파트"
"4526","충청남도 천안시 서북구 쌍용동","1561","1561","0000","월봉청솔2차","월세","48.4500","202604","23","1,000","55","7","2000","월봉7길 77","202605~202805","갱신","사용","1,000","55","아파트"
"4527","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.8992","202604","23","15,985","0","19","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"4528","충청남도 아산시 방축동","773","0773","0000","삼일파라뷰더스테이","전세","59.9123","202604","23","15,985","0","14","2020","실옥로 15","202605~202804","신규","-","","","아파트"
"4529","충청남도 천안시 동남구 청수동","435","0435","0000","청수행정타운금호어울림","전세","59.8754","202604","23","23,000","0","24","2023","수도산공원길 1","202607~202807","신규","-","","","아파트"
"4530","충청남도 아산시 신인동","453","0453","0000","아산엘크루","월세","84.6814","202604","23","500","50","8","2010","순천향로 602","202605~202704","신규","-","","","아파트"
"4531","충청남도 천안시 서북구 쌍용동","1233","1233","0000","광명","전세","59.9300","202604","23","14,000","0","14","1993","미라2길 19","202605~202805","갱신","-","15,000","0","아파트"
"4532","충청남도 아산시 풍기동","229-71","0229","0071","주은","월세","59.5200","202604","23","11,600","4","10","2000","어의정로183번길 14","-","-","-","","","아파트"
"4533","충청남도 아산시 풍기동","229-71","0229","0071","주은","월세","59.5200","202604","23","11,600","4","10","2000","어의정로183번길 14","202605~202805","신규","-","","","아파트"
"4534","충청남도 천안시 서북구 백석동","1193","1193","0000","백석더샵아파트","전세","84.4993","202604","23","31,000","0","8","2016","한들3로 70","202605~202805","갱신","사용","30,000","0","아파트"
"4535","충청남도 천안시 서북구 쌍용동","889","0889","0000","대우타워","월세","59.7600","202604","23","1,000","65","16","1994","미라15길 24","202605~202805","신규","-","","","아파트"
"4536","충청남도 서산시 석남동","104-1","0104","0001","센스빌","전세","51.7400","202604","23","15,000","0","15","2003","동서1로 130","202605~202805","신규","-","","","아파트"
"4537","충청남도 천안시 동남구 목천읍 신계리","127-2","0127","0002","천안목천협성엠파이어","전세","39.8200","202604","23","5,600","0","2","2013","충절로 874","-","-","-","","","아파트"
"4538","충청남도 아산시 용화동","137-1","0137","0001","아산자이그랜드파크1단지","월세","84.6507","202604","23","3,000","100","2","2026","남부로 196","202606~202806","신규","-","","","아파트"
"4539","충청남도 아산시 용화동","584","0584","0000","온천마을아파트","월세","59.8000","202604","23","1,000","52","6","1999","어의정로 46","202605~202805","신규","-","","","아파트"
"4540","충청남도 공주시 웅진동","771","0771","0000","공주금성백조예미지","월세","59.8926","202604","23","3,000","53","5","2017","웅진절골3길 38","202605~202804","신규","-","","","아파트"
"4541","충청남도 천안시 서북구 성성동","734","0734","0000","천안성성비스타동원","전세","84.9915","202604","23","39,000","0","28","2024","성성6로 129","202606~202801","신규","-","","","아파트"
